10th Decile,0.0515974938151731
20th Decile,0.04646309507624082
30th Decile,0.04520490984129461
40th Decile,0.042581232506930584
50th Decile,0.03993900517350035
60th Decile,0.03898695936349902
70th Decile,0.036713202118147006
80th Decile,0.03485097517078906
90th Decile,0.04219122766552544
