Series ID,Year,Period,Value,Description
JTS00000000QUL,2008,9,2417,Quits
JTS00000000QUL,2008,10,2443,Quits
JTS00000000QUL,2008,11,2083,Quits
JTS00000000QUL,2008,12,2129,Quits
JTS00000000QUL,2009,1,2040,Quits
JTS00000000QUL,2009,2,1959,Quits
JTS00000000QUL,2009,3,1804,Quits
JTS00000000QUL,2009,4,1731,Quits
JTS00000000QUL,2009,5,1711,Quits
JTS00000000QUL,2009,6,1737,Quits
JTS00000000QUL,2009,7,1710,Quits
JTS00000000QUL,2009,8,1642,Quits
JTS00000000QUL,2009,9,1644,Quits
JTS00000000QUL,2009,10,1670,Quits
JTS00000000QUL,2009,11,1786,Quits
JTS00000000QUL,2009,12,1690,Quits
JTS00000000QUL,2010,1,1674,Quits
JTS00000000QUL,2010,2,1737,Quits
JTS00000000QUL,2010,3,1809,Quits
JTS00000000QUL,2010,4,1896,Quits
JTS00000000QUL,2010,5,1777,Quits
JTS00000000QUL,2010,6,1909,Quits
JTS00000000QUL,2010,7,1841,Quits
JTS00000000QUL,2010,8,1864,Quits
JTS00000000QUL,2010,9,1901,Quits
JTS00000000QUL,2010,10,1875,Quits
JTS00000000QUL,2010,11,1838,Quits
JTS00000000QUL,2010,12,1966,Quits
JTS00000000QUL,2011,1,1803,Quits
JTS00000000QUL,2011,2,1879,Quits
JTS00000000QUL,2011,3,1974,Quits
JTS00000000QUL,2011,4,1921,Quits
JTS00000000QUL,2011,5,1984,Quits
JTS00000000QUL,2011,6,1951,Quits
JTS00000000QUL,2011,7,1966,Quits
JTS00000000QUL,2011,8,2045,Quits
JTS00000000QUL,2011,9,2041,Quits
JTS00000000QUL,2011,10,1963,Quits
JTS00000000QUL,2011,11,1979,Quits
JTS00000000QUL,2011,12,1991,Quits
JTS00000000QUL,2012,1,1963,Quits
JTS00000000QUL,2012,2,2096,Quits
JTS00000000QUL,2012,3,2175,Quits
JTS00000000QUL,2012,4,2090,Quits
JTS00000000QUL,2012,5,2155,Quits
JTS00000000QUL,2012,6,2147,Quits
JTS00000000QUL,2012,7,2091,Quits
JTS00000000QUL,2012,8,2122,Quits
JTS00000000QUL,2012,9,1949,Quits
JTS00000000QUL,2012,10,2042,Quits
JTS00000000QUL,2012,11,2092,Quits
JTS00000000QUL,2012,12,2145,Quits
JTS00000000QUL,2013,1,2293,Quits
JTS00000000QUL,2013,2,2277,Quits
JTS00000000QUL,2013,3,2091,Quits
JTS00000000QUL,2013,4,2284,Quits
JTS00000000QUL,2013,5,2212,Quits
JTS00000000QUL,2013,6,2211,Quits
JTS00000000QUL,2013,7,2323,Quits
JTS00000000QUL,2013,8,2349,Quits
JTS00000000QUL,2013,9,2376,Quits
JTS00000000QUL,2013,10,2407,Quits
JTS00000000QUL,2013,11,2416,Quits
JTS00000000QUL,2013,12,2387,Quits
JTS00000000QUL,2014,1,2384,Quits
JTS00000000QUL,2014,2,2438,Quits
JTS00000000QUL,2014,3,2430,Quits
JTS00000000QUL,2014,4,2413,Quits
JTS00000000QUL,2014,5,2494,Quits
JTS00000000QUL,2014,6,2469,Quits
JTS00000000QUL,2014,7,2542,Quits
JTS00000000QUL,2014,8,2516,Quits
JTS00000000QUL,2014,9,2733,Quits
JTS00000000QUL,2014,10,2746,Quits
JTS00000000QUL,2014,11,2662,Quits
JTS00000000QUL,2014,12,2715,Quits
JTS00000000QUL,2015,1,2779,Quits
JTS00000000QUL,2015,2,2720,Quits
JTS00000000QUL,2015,3,2769,Quits
JTS00000000QUL,2015,4,2709,Quits
JTS00000000QUL,2015,5,2730,Quits
JTS00000000QUL,2015,6,2738,Quits
JTS00000000QUL,2015,7,2737,Quits
JTS00000000QUL,2015,8,2771,Quits
JTS00000000QUL,2015,9,2727,Quits
JTS00000000QUL,2015,10,2784,Quits
JTS00000000QUL,2015,11,2859,Quits
JTS00000000QUL,2015,12,3055,Quits
JTS00000000TSL,2000,12,5266,Total separations
JTS00000000TSL,2001,1,5867,Total separations
JTS00000000TSL,2001,2,5412,Total separations
JTS00000000TSL,2001,3,5689,Total separations
JTS00000000TSL,2001,4,5547,Total separations
JTS00000000TSL,2001,5,5486,Total separations
JTS00000000TSL,2001,6,5279,Total separations
JTS00000000TSL,2001,7,5250,Total separations
JTS00000000TSL,2001,8,5102,Total separations
JTS00000000TSL,2001,9,5175,Total separations
JTS00000000TSL,2001,10,5437,Total separations
JTS00000000TSL,2001,11,5074,Total separations
JTS00000000TSL,2001,12,4878,Total separations
JTS00000000TSL,2002,1,5107,Total separations
JTS00000000TSL,2002,2,5022,Total separations
JTS00000000TSL,2002,3,4667,Total separations
JTS00000000TSL,2002,4,5008,Total separations
JTS00000000TSL,2002,5,5004,Total separations
JTS00000000TSL,2002,6,4811,Total separations
JTS00000000TSL,2002,7,5089,Total separations
JTS00000000TSL,2002,8,4829,Total separations
JTS00000000TSL,2002,9,4879,Total separations
JTS00000000TSL,2002,10,4768,Total separations
JTS00000000TSL,2002,11,4807,Total separations
JTS00000000TSL,2002,12,5043,Total separations
JTS00000000TSL,2003,1,4895,Total separations
JTS00000000TSL,2003,2,4826,Total separations
JTS00000000TSL,2003,3,4684,Total separations
JTS00000000TSL,2003,4,4770,Total separations
JTS00000000TSL,2003,5,4722,Total separations
JTS00000000TSL,2003,6,4836,Total separations
JTS00000000TSL,2003,7,4735,Total separations
JTS00000000TSL,2003,8,4695,Total separations
JTS00000000TSL,2003,9,4726,Total separations
JTS00000000TSL,2003,10,4742,Total separations
JTS00000000TSL,2003,11,4648,Total separations
JTS00000000TSL,2003,12,4788,Total separations
JTS00000000TSL,2004,1,4681,Total separations
JTS00000000TSL,2004,2,4622,Total separations
JTS00000000TSL,2004,3,4902,Total separations
JTS00000000TSL,2004,4,4861,Total separations
JTS00000000TSL,2004,5,4700,Total separations
JTS00000000TSL,2004,6,4919,Total separations
JTS00000000TSL,2004,7,4837,Total separations
JTS00000000TSL,2004,8,4959,Total separations
JTS00000000TSL,2004,9,4785,Total separations
JTS00000000TSL,2004,10,4739,Total separations
JTS00000000TSL,2004,11,5118,Total separations
JTS00000000TSL,2004,12,5082,Total separations
JTS00000000TSL,2005,1,5048,Total separations
JTS00000000TSL,2005,2,4970,Total separations
JTS00000000TSL,2005,3,5132,Total separations
JTS00000000TSL,2005,4,4952,Total separations
JTS00000000TSL,2005,5,5114,Total separations
JTS00000000TSL,2005,6,5065,Total separations
JTS00000000TSL,2005,7,4910,Total separations
JTS00000000TSL,2005,8,5175,Total separations
JTS00000000TSL,2005,9,5291,Total separations
JTS00000000TSL,2005,10,4979,Total separations
JTS00000000TSL,2005,11,4896,Total separations
JTS00000000TSL,2005,12,4962,Total separations
JTS00000000TSL,2006,1,4937,Total separations
JTS00000000TSL,2006,2,5094,Total separations
JTS00000000TSL,2006,3,5051,Total separations
JTS00000000TSL,2006,4,4967,Total separations
JTS00000000TSL,2006,5,5435,Total separations
JTS00000000TSL,2006,6,5131,Total separations
JTS00000000TSL,2006,7,5121,Total separations
JTS00000000TSL,2006,8,4963,Total separations
JTS00000000TSL,2006,9,5004,Total separations
JTS00000000TSL,2006,10,5092,Total separations
JTS00000000TSL,2006,11,5290,Total separations
JTS00000000TSL,2006,12,5148,Total separations
JTS00000000TSL,2007,1,5016,Total separations
JTS00000000TSL,2007,2,5151,Total separations
JTS00000000TSL,2007,3,5121,Total separations
JTS00000000TSL,2007,4,5108,Total separations
JTS00000000TSL,2007,5,5048,Total separations
JTS00000000TSL,2007,6,5043,Total separations
JTS00000000TSL,2007,7,5101,Total separations
JTS00000000TSL,2007,8,5072,Total separations
JTS00000000TSL,2007,9,5019,Total separations
JTS00000000TSL,2007,10,5075,Total separations
JTS00000000TSL,2007,11,5109,Total separations
JTS00000000TSL,2007,12,4994,Total separations
JTS00000000TSL,2008,1,4937,Total separations
JTS00000000TSL,2008,2,5008,Total separations
JTS00000000TSL,2008,3,4826,Total separations
JTS00000000TSL,2008,4,5077,Total separations
JTS00000000TSL,2008,5,4737,Total separations
JTS00000000TSL,2008,6,4919,Total separations
JTS00000000TSL,2008,7,4673,Total separations
JTS00000000TSL,2008,8,4820,Total separations
JTS00000000TSL,2008,9,4721,Total separations
JTS00000000TSL,2008,10,4909,Total separations
JTS00000000TSL,2008,11,4653,Total separations
JTS00000000TSL,2008,12,4847,Total separations
JTS00000000TSL,2009,1,4873,Total separations
JTS00000000TSL,2009,2,4715,Total separations
JTS00000000TSL,2009,3,4565,Total separations
JTS00000000TSL,2009,4,4670,Total separations
JTS00000000TSL,2009,5,4115,Total separations
JTS00000000TSL,2009,6,4142,Total separations
JTS00000000TSL,2009,7,4223,Total separations
JTS00000000TSL,2009,8,4014,Total separations
JTS00000000TSL,2009,9,4062,Total separations
JTS00000000TSL,2009,10,3960,Total separations
JTS00000000TSL,2009,11,3909,Total separations
JTS00000000TSL,2009,12,3968,Total separations
JTS00000000TSL,2010,1,3856,Total separations
JTS00000000TSL,2010,2,3871,Total separations
JTS00000000TSL,2010,3,4004,Total separations
JTS00000000TSL,2010,4,3854,Total separations
JTS00000000TSL,2010,5,3863,Total separations
JTS00000000TSL,2010,6,4188,Total separations
JTS00000000TSL,2010,7,4253,Total separations
JTS00000000TSL,2010,8,3978,Total separations
JTS00000000TSL,2010,9,4011,Total separations
JTS00000000TSL,2010,10,3840,Total separations
JTS00000000TSL,2010,11,3952,Total separations
JTS00000000TSL,2010,12,4069,Total separations
JTS00000000TSL,2011,1,3824,Total separations
JTS00000000TSL,2011,2,3862,Total separations
JTS00000000TSL,2011,3,4027,Total separations
JTS00000000TSL,2011,4,3916,Total separations
JTS00000000TSL,2011,5,4012,Total separations
JTS00000000TSL,2011,6,4101,Total separations
JTS00000000TSL,2011,7,4052,Total separations
JTS00000000TSL,2011,8,4066,Total separations
JTS00000000TSL,2011,9,4109,Total separations
JTS00000000TSL,2011,10,4069,Total separations
JTS00000000TSL,2011,11,4075,Total separations
JTS00000000TSL,2011,12,4005,Total separations
JTS00000000TSL,2012,1,3960,Total separations
JTS00000000TSL,2012,2,4186,Total separations
JTS00000000TSL,2012,3,4222,Total separations
JTS00000000TSL,2012,4,4246,Total separations
JTS00000000TSL,2012,5,4323,Total separations
JTS00000000TSL,2012,6,4278,Total separations
JTS00000000TSL,2012,7,4110,Total separations
JTS00000000TSL,2012,8,4340,Total separations
JTS00000000TSL,2012,9,4054,Total separations
JTS00000000TSL,2012,10,4150,Total separations
JTS00000000TSL,2012,11,4223,Total separations
JTS00000000TSL,2012,12,4050,Total separations
JTS00000000TSL,2013,1,4289,Total separations
JTS00000000TSL,2013,2,4216,Total separations
JTS00000000TSL,2013,3,4201,Total separations
JTS00000000TSL,2013,4,4347,Total separations
JTS00000000TSL,2013,5,4335,Total separations
JTS00000000TSL,2013,6,4246,Total separations
JTS00000000TSL,2013,7,4295,Total separations
JTS00000000TSL,2013,8,4413,Total separations
JTS00000000TSL,2013,9,4480,Total separations
JTS00000000TSL,2013,10,4261,Total separations
JTS00000000TSL,2013,11,4307,Total separations
JTS00000000TSL,2013,12,4407,Total separations
JTS00000000TSL,2014,1,4473,Total separations
JTS00000000TSL,2014,2,4486,Total separations
JTS00000000TSL,2014,3,4519,Total separations
JTS00000000TSL,2014,4,4522,Total separations
JTS00000000TSL,2014,5,4543,Total separations
JTS00000000TSL,2014,6,4523,Total separations
JTS00000000TSL,2014,7,4711,Total separations
JTS00000000TSL,2014,8,4569,Total separations
JTS00000000TSL,2014,9,4829,Total separations
JTS00000000TSL,2014,10,4906,Total separations
JTS00000000TSL,2014,11,4628,Total separations
JTS00000000TSL,2014,12,4901,Total separations
JTS00000000TSL,2015,1,4834,Total separations
JTS00000000TSL,2015,2,4793,Total separations
JTS00000000TSL,2015,3,5065,Total separations
JTS00000000TSL,2015,4,4895,Total separations
JTS00000000TSL,2015,5,4799,Total separations
JTS00000000TSL,2015,6,4906,Total separations
JTS00000000TSL,2015,7,4796,Total separations
JTS00000000TSL,2015,8,4886,Total separations
JTS00000000TSL,2015,9,4886,Total separations
JTS00000000TSL,2015,10,4901,Total separations
JTS00000000TSL,2015,11,4962,Total separations
JTS00000000TSL,2015,12,5072,Total separations
